transcript_id	GO	description	pvalue	qvalue
ENSG00000288075_ENST00000668176_trans1	GO:0001537	N-acetylgalactosamine 4-O-sulfotransferase activity	7.52e-03	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0001968	fibronectin binding	3.47e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0003785	actin monomer binding	3.71e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0004065	arylsulfatase activity	1.87e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0004181	metallocarboxypeptidase activity	3.59e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0005520	insulin-like growth factor binding	3.71e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0008146	sulfotransferase activity	2.32e-03	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0008449	N-acetylglucosamine-6-sulfatase activity	6.27e-03	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0008484	sulfuric ester hydrolase activity	2.49e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0016782	transferase activity, transferring sulfur-containing groups	4.09e-03	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0017095	heparan sulfate 6-O-sulfotransferase activity	5.02e-03	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0019777	Atg12 transferase activity	3.77e-03	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0031624	ubiquitin conjugating enzyme binding	4.07e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0031994	insulin-like growth factor I binding	1.75e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0031995	insulin-like growth factor II binding	1.13e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0034483	heparan sulfate sulfotransferase activity	2.12e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0042043	neurexin family protein binding	1.87e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0042301	phosphate ion binding	1.75e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0044390	ubiquitin-like protein conjugating enzyme binding	4.67e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:0071936	coreceptor activity involved in Wnt signaling pathway	1.25e-02	1e+00
ENSG00000288075_ENST00000668176_trans1	GO:1904929	coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway	8.77e-03	1e+00
ENSG00000304309_ENST00000802440_trans5	GO:0003674	molecular_function	1.10e-39	5.12e-36
ENSG00000304309_ENST00000802440_trans5	GO:0005488	binding	2.92e-25	6.80e-22
ENSG00000304309_ENST00000802440_trans5	GO:0005515	protein binding	1.73e-24	2.68e-21
ENSG00000304309_ENST00000802440_trans5	GO:0005102	signaling receptor binding	1.44e-21	1.67e-18
ENSG00000304309_ENST00000802440_trans5	GO:0019899	enzyme binding	5.06e-16	3.92e-13
ENSG00000304309_ENST00000802440_trans5	GO:0043167	ion binding	4.96e-16	3.92e-13
ENSG00000304309_ENST00000802440_trans5	GO:0042802	identical protein binding	7.22e-15	4.80e-12
ENSG00000304309_ENST00000802440_trans5	GO:0003824	catalytic activity	9.58e-14	5.57e-11
ENSG00000304309_ENST00000802440_trans5	GO:0097159	organic cyclic compound binding	5.03e-12	2.60e-09
ENSG00000304309_ENST00000802440_trans5	GO:0043168	anion binding	1.22e-11	5.69e-09
ENSG00000304309_ENST00000802440_trans5	GO:1901363	heterocyclic compound binding	2.21e-11	9.34e-09
ENSG00000304309_ENST00000802440_trans5	GO:0050839	cell adhesion molecule binding	5.46e-11	2.12e-08
ENSG00000304309_ENST00000802440_trans5	GO:0003723	RNA binding	2.99e-10	1.07e-07
ENSG00000304309_ENST00000802440_trans5	GO:0098772	molecular function regulator	3.79e-10	1.26e-07
ENSG00000304309_ENST00000802440_trans5	GO:0043169	cation binding	1.44e-09	4.48e-07
ENSG00000304309_ENST00000802440_trans5	GO:0038023	signaling receptor activity	3.09e-09	8.99e-07
ENSG00000304309_ENST00000802440_trans5	GO:0016740	transferase activity	4.32e-09	1.18e-06
ENSG00000304309_ENST00000802440_trans5	GO:0046872	metal ion binding	5.45e-09	1.41e-06
ENSG00000304309_ENST00000802440_trans5	GO:0044877	protein-containing complex binding	7.11e-09	1.74e-06
ENSG00000304309_ENST00000802440_trans5	GO:0019904	protein domain specific binding	1.29e-08	3.01e-06
ENSG00000304309_ENST00000802440_trans5	GO:0060089	molecular transducer activity	1.67e-08	3.71e-06
ENSG00000304309_ENST00000802440_trans5	GO:0045296	cadherin binding	2.96e-08	6.26e-06
ENSG00000304309_ENST00000802440_trans5	GO:0008289	lipid binding	6.79e-08	1.37e-05
ENSG00000304309_ENST00000802440_trans5	GO:0019900	kinase binding	1.89e-07	3.66e-05
ENSG00000304309_ENST00000802440_trans5	GO:0005543	phospholipid binding	3.17e-07	5.91e-05
ENSG00000304309_ENST00000802440_trans5	GO:0003676	nucleic acid binding	6.97e-07	1.25e-04
ENSG00000304309_ENST00000802440_trans5	GO:0046983	protein dimerization activity	8.51e-07	1.47e-04
ENSG00000304309_ENST00000802440_trans5	GO:0004888	transmembrane signaling receptor activity	1.55e-06	2.58e-04
ENSG00000304309_ENST00000802440_trans5	GO:0036094	small molecule binding	2.62e-06	4.21e-04
ENSG00000304309_ENST00000802440_trans5	GO:0048037	cofactor binding	3.71e-06	5.76e-04
ENSG00000304309_ENST00000802440_trans5	GO:0005539	glycosaminoglycan binding	5.39e-06	8.10e-04
ENSG00000304309_ENST00000802440_trans5	GO:0019901	protein kinase binding	5.69e-06	8.28e-04
ENSG00000304309_ENST00000802440_trans5	GO:0005198	structural molecule activity	6.04e-06	8.52e-04
ENSG00000304309_ENST00000802440_trans5	GO:0097367	carbohydrate derivative binding	7.73e-06	1.06e-03
ENSG00000304309_ENST00000802440_trans5	GO:0008134	transcription factor binding	1.07e-05	1.42e-03
ENSG00000304309_ENST00000802440_trans5	GO:0003796	lysozyme activity	1.36e-05	1.75e-03
ENSG00000304309_ENST00000802440_trans5	GO:1901681	sulfur compound binding	2.71e-05	3.41e-03
ENSG00000304309_ENST00000802440_trans5	GO:0048018	receptor ligand activity	3.85e-05	4.72e-03
ENSG00000304309_ENST00000802440_trans5	GO:0042803	protein homodimerization activity	4.41e-05	5.26e-03
ENSG00000304309_ENST00000802440_trans5	GO:0030545	receptor regulator activity	5.84e-05	6.79e-03
ENSG00000304309_ENST00000802440_trans5	GO:0061783	peptidoglycan muralytic activity	6.73e-05	7.64e-03
ENSG00000304309_ENST00000802440_trans5	GO:0043177	organic acid binding	8.44e-05	9.36e-03
ENSG00000304309_ENST00000802440_trans5	GO:1903231	mRNA binding involved in posttranscriptional gene silencing	8.65e-05	9.37e-03
ENSG00000304309_ENST00000802440_trans5	GO:0005215	transporter activity	8.92e-05	9.44e-03
ENSG00000304309_ENST00000802440_trans5	GO:0005126	cytokine receptor binding	1.39e-04	1.44e-02
ENSG00000304309_ENST00000802440_trans5	GO:0046914	transition metal ion binding	1.69e-04	1.71e-02
ENSG00000304309_ENST00000802440_trans5	GO:0031406	carboxylic acid binding	1.86e-04	1.85e-02
ENSG00000304309_ENST00000802440_trans5	GO:0008201	heparin binding	1.90e-04	1.85e-02
ENSG00000304309_ENST00000802440_trans5	GO:0008047	enzyme activator activity	2.53e-04	2.41e-02
ENSG00000304309_ENST00000802440_trans5	GO:0030234	enzyme regulator activity	2.59e-04	2.41e-02
ENSG00000304309_ENST00000802440_trans5	GO:0005201	extracellular matrix structural constituent	2.92e-04	2.66e-02
ENSG00000304309_ENST00000802440_trans5	GO:0030246	carbohydrate binding	3.69e-04	3.30e-02
ENSG00000304309_ENST00000802440_trans5	GO:0140096	catalytic activity, acting on a protein	4.66e-04	4.09e-02
ENSG00000304309_ENST00000802440_trans5	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	5.02e-04	4.33e-02
ENSG00000304309_ENST00000802440_trans5	GO:0000166	nucleotide binding	5.60e-04	4.57e-02
ENSG00000304309_ENST00000802440_trans5	GO:0008022	protein C-terminus binding	5.47e-04	4.57e-02
ENSG00000304309_ENST00000802440_trans5	GO:1901265	nucleoside phosphate binding	5.60e-04	4.57e-02
ENSG00000304309_ENST00000802440_trans5	GO:0004713	protein tyrosine kinase activity	6.04e-04	4.85e-02
ENSG00000304309_ENST00000802440_trans5	GO:0050662	coenzyme binding	6.15e-04	4.85e-02
ENSG00000304309_ENST00000802440_trans5	GO:0003777	microtubule motor activity	6.81e-04	5.28e-02
ENSG00000304309_ENST00000802440_trans5	GO:0022857	transmembrane transporter activity	6.92e-04	5.28e-02
ENSG00000304309_ENST00000802440_trans5	GO:0003779	actin binding	8.03e-04	6.03e-02
ENSG00000304309_ENST00000802440_trans5	GO:0001664	G protein-coupled receptor binding	8.54e-04	6.15e-02
ENSG00000304309_ENST00000802440_trans5	GO:0016757	transferase activity, transferring glycosyl groups	8.56e-04	6.15e-02
ENSG00000304309_ENST00000802440_trans5	GO:0016772	transferase activity, transferring phosphorus-containing groups	8.59e-04	6.15e-02
ENSG00000304309_ENST00000802440_trans5	GO:0008092	cytoskeletal protein binding	9.45e-04	6.49e-02
ENSG00000304309_ENST00000802440_trans5	GO:0019838	growth factor binding	9.38e-04	6.49e-02
ENSG00000304309_ENST00000802440_trans5	GO:1990939	ATP-dependent microtubule motor activity	9.48e-04	6.49e-02
ENSG00000304309_ENST00000802440_trans5	GO:0017048	Rho GTPase binding	1.15e-03	7.67e-02
ENSG00000304309_ENST00000802440_trans5	GO:0140097	catalytic activity, acting on DNA	1.14e-03	7.67e-02
ENSG00000304309_ENST00000802440_trans5	GO:0000987	cis-regulatory region sequence-specific DNA binding	1.23e-03	8.04e-02
ENSG00000304309_ENST00000802440_trans5	GO:0035091	phosphatidylinositol binding	1.48e-03	9.54e-02
ENSG00000304309_ENST00000802440_trans5	GO:0051020	GTPase binding	1.52e-03	9.67e-02
ENSG00000304309_ENST00000802440_trans5	GO:0003690	double-stranded DNA binding	1.60e-03	9.92e-02
ENSG00000304309_ENST00000802440_trans5	GO:0008569	ATP-dependent microtubule motor activity, minus-end-directed	1.58e-03	9.92e-02
ENSG00000304309_ENST00000802440_trans5	GO:0008270	zinc ion binding	1.74e-03	1.07e-01
ENSG00000304309_ENST00000802440_trans5	GO:0001067	regulatory region nucleic acid binding	1.79e-03	1.07e-01
ENSG00000304309_ENST00000802440_trans5	GO:0044212	transcription regulatory region DNA binding	1.78e-03	1.07e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016773	phosphotransferase activity, alcohol group as acceptor	1.82e-03	1.07e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003924	GTPase activity	1.87e-03	1.09e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016787	hydrolase activity	2.01e-03	1.16e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003677	DNA binding	2.05e-03	1.16e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003823	antigen binding	2.43e-03	1.31e-01
ENSG00000304309_ENST00000802440_trans5	GO:0004930	G protein-coupled receptor activity	2.41e-03	1.31e-01
ENSG00000304309_ENST00000802440_trans5	GO:0019001	guanyl nucleotide binding	2.48e-03	1.31e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032561	guanyl ribonucleotide binding	2.48e-03	1.31e-01
ENSG00000304309_ENST00000802440_trans5	GO:0045505	dynein intermediate chain binding	2.42e-03	1.31e-01
ENSG00000304309_ENST00000802440_trans5	GO:1901981	phosphatidylinositol phosphate binding	2.47e-03	1.31e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032399	HECT domain binding	2.59e-03	1.36e-01
ENSG00000304309_ENST00000802440_trans5	GO:0001012	RNA polymerase II regulatory region DNA binding	2.69e-03	1.36e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016491	oxidoreductase activity	2.63e-03	1.36e-01
ENSG00000304309_ENST00000802440_trans5	GO:1990837	sequence-specific double-stranded DNA binding	2.68e-03	1.36e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032553	ribonucleotide binding	2.73e-03	1.37e-01
ENSG00000304309_ENST00000802440_trans5	GO:0015318	inorganic molecular entity transmembrane transporter activity	2.98e-03	1.47e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003712	transcription coregulator activity	3.22e-03	1.56e-01
ENSG00000304309_ENST00000802440_trans5	GO:0017076	purine nucleotide binding	3.20e-03	1.56e-01
ENSG00000304309_ENST00000802440_trans5	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	3.34e-03	1.58e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003713	transcription coactivator activity	3.43e-03	1.58e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016829	lyase activity	3.44e-03	1.58e-01
ENSG00000304309_ENST00000802440_trans5	GO:0033218	amide binding	3.36e-03	1.58e-01
ENSG00000304309_ENST00000802440_trans5	GO:0051015	actin filament binding	3.39e-03	1.58e-01
ENSG00000304309_ENST00000802440_trans5	GO:0001085	RNA polymerase II transcription factor binding	3.55e-03	1.62e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016301	kinase activity	3.67e-03	1.66e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032555	purine ribonucleotide binding	3.71e-03	1.66e-01
ENSG00000304309_ENST00000802440_trans5	GO:0005085	guanyl-nucleotide exchange factor activity	3.97e-03	1.76e-01
ENSG00000304309_ENST00000802440_trans5	GO:0001883	purine nucleoside binding	4.30e-03	1.89e-01
ENSG00000304309_ENST00000802440_trans5	GO:0034584	piRNA binding	4.36e-03	1.90e-01
ENSG00000304309_ENST00000802440_trans5	GO:0000976	transcription regulatory region sequence-specific DNA binding	4.47e-03	1.91e-01
ENSG00000304309_ENST00000802440_trans5	GO:0047485	protein N-terminus binding	4.47e-03	1.91e-01
ENSG00000304309_ENST00000802440_trans5	GO:0000149	SNARE binding	4.74e-03	2.00e-01
ENSG00000304309_ENST00000802440_trans5	GO:0051427	hormone receptor binding	4.77e-03	2.00e-01
ENSG00000304309_ENST00000802440_trans5	GO:0140110	transcription regulator activity	4.90e-03	2.03e-01
ENSG00000304309_ENST00000802440_trans5	GO:0035639	purine ribonucleoside triphosphate binding	5.36e-03	2.21e-01
ENSG00000304309_ENST00000802440_trans5	GO:0005125	cytokine activity	5.63e-03	2.29e-01
ENSG00000304309_ENST00000802440_trans5	GO:0005525	GTP binding	5.66e-03	2.29e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032550	purine ribonucleoside binding	5.79e-03	2.32e-01
ENSG00000304309_ENST00000802440_trans5	GO:0015075	ion transmembrane transporter activity	6.53e-03	2.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0017016	Ras GTPase binding	6.59e-03	2.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0005178	integrin binding	7.32e-03	2.86e-01
ENSG00000304309_ENST00000802440_trans5	GO:0043565	sequence-specific DNA binding	7.45e-03	2.89e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016462	pyrophosphatase activity	7.65e-03	2.92e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016817	hydrolase activity, acting on acid anhydrides	7.73e-03	2.92e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	7.73e-03	2.92e-01
ENSG00000304309_ENST00000802440_trans5	GO:0031267	small GTPase binding	7.80e-03	2.93e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003682	chromatin binding	8.10e-03	3.01e-01
ENSG00000304309_ENST00000802440_trans5	GO:0004672	protein kinase activity	8.44e-03	3.12e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032549	ribonucleoside binding	9.00e-03	3.30e-01
ENSG00000304309_ENST00000802440_trans5	GO:0001882	nucleoside binding	9.24e-03	3.34e-01
ENSG00000304309_ENST00000802440_trans5	GO:0051959	dynein light intermediate chain binding	9.25e-03	3.34e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003735	structural constituent of ribosome	9.33e-03	3.34e-01
ENSG00000304309_ENST00000802440_trans5	GO:0032182	ubiquitin-like protein binding	1.00e-02	3.56e-01
ENSG00000304309_ENST00000802440_trans5	GO:0008135	translation factor activity, RNA binding	1.03e-02	3.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0015399	primary active transmembrane transporter activity	1.06e-02	3.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0019955	cytokine binding	1.06e-02	3.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0042277	peptide binding	1.06e-02	3.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0044325	ion channel binding	1.06e-02	3.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0044389	ubiquitin-like protein ligase binding	1.06e-02	3.60e-01
ENSG00000304309_ENST00000802440_trans5	GO:0005088	Ras guanyl-nucleotide exchange factor activity	1.09e-02	3.62e-01
ENSG00000304309_ENST00000802440_trans5	GO:0005319	lipid transporter activity	1.09e-02	3.62e-01
ENSG00000304309_ENST00000802440_trans5	GO:0070851	growth factor receptor binding	1.09e-02	3.62e-01
ENSG00000304309_ENST00000802440_trans5	GO:0008083	growth factor activity	1.31e-02	4.32e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016758	transferase activity, transferring hexosyl groups	1.48e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0017111	nucleoside-triphosphatase activity	1.49e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0030165	PDZ domain binding	1.48e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0035591	signaling adaptor activity	1.48e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0038024	cargo receptor activity	1.48e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0072341	modified amino acid binding	1.48e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0061659	ubiquitin-like protein ligase activity	1.50e-02	4.71e-01
ENSG00000304309_ENST00000802440_trans5	GO:0140101	catalytic activity, acting on a tRNA	1.53e-02	4.78e-01
ENSG00000304309_ENST00000802440_trans5	GO:0017124	SH3 domain binding	1.58e-02	4.90e-01
ENSG00000304309_ENST00000802440_trans5	GO:0008144	drug binding	1.61e-02	4.91e-01
ENSG00000304309_ENST00000802440_trans5	GO:0060589	nucleoside-triphosphatase regulator activity	1.61e-02	4.91e-01
ENSG00000304309_ENST00000802440_trans5	GO:1990782	protein tyrosine kinase binding	1.61e-02	4.91e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016788	hydrolase activity, acting on ester bonds	1.79e-02	5.42e-01
ENSG00000304309_ENST00000802440_trans5	GO:0008194	UDP-glycosyltransferase activity	1.82e-02	5.43e-01
ENSG00000304309_ENST00000802440_trans5	GO:0031625	ubiquitin protein ligase binding	1.83e-02	5.43e-01
ENSG00000304309_ENST00000802440_trans5	GO:0035257	nuclear hormone receptor binding	1.83e-02	5.43e-01
ENSG00000304309_ENST00000802440_trans5	GO:0061630	ubiquitin protein ligase activity	1.99e-02	5.85e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003678	DNA helicase activity	2.22e-02	6.49e-01
ENSG00000304309_ENST00000802440_trans5	GO:0004459	L-lactate dehydrogenase activity	2.25e-02	6.52e-01
ENSG00000304309_ENST00000802440_trans5	GO:0019199	transmembrane receptor protein kinase activity	2.25e-02	6.52e-01
ENSG00000304309_ENST00000802440_trans5	GO:0042626	ATPase-coupled transmembrane transporter activity	2.33e-02	6.64e-01
ENSG00000304309_ENST00000802440_trans5	GO:0043492	ATPase activity, coupled to movement of substances	2.33e-02	6.64e-01
ENSG00000304309_ENST00000802440_trans5	GO:0043178	alcohol binding	2.37e-02	6.74e-01
ENSG00000304309_ENST00000802440_trans5	GO:0004802	transketolase activity	2.50e-02	7.04e-01
ENSG00000304309_ENST00000802440_trans5	GO:0060090	molecular adaptor activity	2.55e-02	7.15e-01
ENSG00000304309_ENST00000802440_trans5	GO:0016741	transferase activity, transferring one-carbon groups	2.65e-02	7.38e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003774	motor activity	2.70e-02	7.47e-01
ENSG00000304309_ENST00000802440_trans5	GO:0004457	lactate dehydrogenase activity	2.81e-02	7.70e-01
ENSG00000304309_ENST00000802440_trans5	GO:0045503	dynein light chain binding	2.81e-02	7.70e-01
ENSG00000304309_ENST00000802440_trans5	GO:0003700	DNA-binding transcription factor activity	2.87e-02	7.81e-01
ENSG00000304309_ENST00000802440_trans5	GO:0046982	protein heterodimerization activity	3.13e-02	8.44e-01
ENSG00000304309_ENST00000802440_trans5	GO:1902936	phosphatidylinositol bisphosphate binding	3.14e-02	8.44e-01
ENSG00000304309_ENST00000802440_trans5	GO:0001540	amyloid-beta binding	3.44e-02	8.69e-01
