transcript_id	GO	description	pvalue	qvalue
ENSG00000265702_ENST00000582564_trans1	GO:0016054	organic acid catabolic process	7.06e-07	2.22e-05
ENSG00000265702_ENST00000582564_trans1	GO:0046395	carboxylic acid catabolic process	7.06e-07	2.22e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043542	endothelial cell migration	7.08e-07	2.22e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007249	I-kappaB kinase/NF-kappaB signaling	7.33e-07	2.29e-05
ENSG00000265702_ENST00000582564_trans1	GO:0034220	ion transmembrane transport	7.65e-07	2.39e-05
ENSG00000265702_ENST00000582564_trans1	GO:0198738	cell-cell signaling by wnt	7.95e-07	2.48e-05
ENSG00000265702_ENST00000582564_trans1	GO:0030198	extracellular matrix organization	7.97e-07	2.48e-05
ENSG00000265702_ENST00000582564_trans1	GO:0070193	synaptonemal complex organization	8.21e-07	2.55e-05
ENSG00000265702_ENST00000582564_trans1	GO:0002694	regulation of leukocyte activation	8.27e-07	2.56e-05
ENSG00000265702_ENST00000582564_trans1	GO:0035195	gene silencing by miRNA	8.40e-07	2.60e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043065	positive regulation of apoptotic process	8.44e-07	2.61e-05
ENSG00000265702_ENST00000582564_trans1	GO:0033043	regulation of organelle organization	8.61e-07	2.65e-05
ENSG00000265702_ENST00000582564_trans1	GO:0002683	negative regulation of immune system process	8.77e-07	2.70e-05
ENSG00000265702_ENST00000582564_trans1	GO:2001233	regulation of apoptotic signaling pathway	8.99e-07	2.76e-05
ENSG00000265702_ENST00000582564_trans1	GO:0019216	regulation of lipid metabolic process	9.06e-07	2.78e-05
ENSG00000265702_ENST00000582564_trans1	GO:0090150	establishment of protein localization to membrane	9.15e-07	2.80e-05
ENSG00000265702_ENST00000582564_trans1	GO:0048732	gland development	9.18e-07	2.80e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043434	response to peptide hormone	9.34e-07	2.84e-05
ENSG00000265702_ENST00000582564_trans1	GO:0050804	modulation of chemical synaptic transmission	9.34e-07	2.84e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007265	Ras protein signal transduction	9.45e-07	2.86e-05
ENSG00000265702_ENST00000582564_trans1	GO:0099177	regulation of trans-synaptic signaling	9.45e-07	2.86e-05
ENSG00000265702_ENST00000582564_trans1	GO:0019058	viral life cycle	9.56e-07	2.89e-05
ENSG00000265702_ENST00000582564_trans1	GO:0055086	nucleobase-containing small molecule metabolic process	1.04e-06	3.14e-05
ENSG00000265702_ENST00000582564_trans1	GO:0009628	response to abiotic stimulus	1.08e-06	3.26e-05
ENSG00000265702_ENST00000582564_trans1	GO:0022409	positive regulation of cell-cell adhesion	1.10e-06	3.31e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043491	protein kinase B signaling	1.10e-06	3.31e-05
ENSG00000265702_ENST00000582564_trans1	GO:0010038	response to metal ion	1.21e-06	3.63e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007346	regulation of mitotic cell cycle	1.24e-06	3.70e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043269	regulation of ion transport	1.24e-06	3.70e-05
ENSG00000265702_ENST00000582564_trans1	GO:0034612	response to tumor necrosis factor	1.30e-06	3.87e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051648	vesicle localization	1.31e-06	3.90e-05
ENSG00000265702_ENST00000582564_trans1	GO:0044282	small molecule catabolic process	1.32e-06	3.91e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051129	negative regulation of cellular component organization	1.36e-06	4.02e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007342	fusion of sperm to egg plasma membrane involved in single fertilization	1.54e-06	4.56e-05
ENSG00000265702_ENST00000582564_trans1	GO:0040011	locomotion	1.65e-06	4.86e-05
ENSG00000265702_ENST00000582564_trans1	GO:0002449	lymphocyte mediated immunity	1.68e-06	4.93e-05
ENSG00000265702_ENST00000582564_trans1	GO:0006936	muscle contraction	1.68e-06	4.93e-05
ENSG00000265702_ENST00000582564_trans1	GO:0030098	lymphocyte differentiation	1.69e-06	4.95e-05
ENSG00000265702_ENST00000582564_trans1	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.70e-06	4.98e-05
ENSG00000265702_ENST00000582564_trans1	GO:0098771	inorganic ion homeostasis	1.83e-06	5.36e-05
ENSG00000265702_ENST00000582564_trans1	GO:0030900	forebrain development	1.85e-06	5.42e-05
ENSG00000265702_ENST00000582564_trans1	GO:0001933	negative regulation of protein phosphorylation	1.86e-06	5.42e-05
ENSG00000265702_ENST00000582564_trans1	GO:0006644	phospholipid metabolic process	1.86e-06	5.42e-05
ENSG00000265702_ENST00000582564_trans1	GO:0040013	negative regulation of locomotion	1.95e-06	5.66e-05
ENSG00000265702_ENST00000582564_trans1	GO:0060294	cilium movement involved in cell motility	1.99e-06	5.78e-05
ENSG00000265702_ENST00000582564_trans1	GO:0050851	antigen receptor-mediated signaling pathway	2.06e-06	5.97e-05
ENSG00000265702_ENST00000582564_trans1	GO:0002790	peptide secretion	2.16e-06	6.23e-05
ENSG00000265702_ENST00000582564_trans1	GO:0055065	metal ion homeostasis	2.16e-06	6.24e-05
ENSG00000265702_ENST00000582564_trans1	GO:0032269	negative regulation of cellular protein metabolic process	2.18e-06	6.28e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051251	positive regulation of lymphocyte activation	2.43e-06	6.98e-05
ENSG00000265702_ENST00000582564_trans1	GO:0044092	negative regulation of molecular function	2.48e-06	7.11e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007159	leukocyte cell-cell adhesion	2.51e-06	7.20e-05
ENSG00000265702_ENST00000582564_trans1	GO:0030162	regulation of proteolysis	2.55e-06	7.30e-05
ENSG00000265702_ENST00000582564_trans1	GO:0006605	protein targeting	2.64e-06	7.52e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043062	extracellular structure organization	2.65e-06	7.52e-05
ENSG00000265702_ENST00000582564_trans1	GO:0050808	synapse organization	2.65e-06	7.52e-05
ENSG00000265702_ENST00000582564_trans1	GO:0016441	posttranscriptional gene silencing	2.66e-06	7.55e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051271	negative regulation of cellular component movement	2.67e-06	7.55e-05
ENSG00000265702_ENST00000582564_trans1	GO:0048240	sperm capacitation	2.73e-06	7.72e-05
ENSG00000265702_ENST00000582564_trans1	GO:0042692	muscle cell differentiation	2.74e-06	7.73e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051650	establishment of vesicle localization	2.78e-06	7.83e-05
ENSG00000265702_ENST00000582564_trans1	GO:0034599	cellular response to oxidative stress	2.83e-06	7.95e-05
ENSG00000265702_ENST00000582564_trans1	GO:0042176	regulation of protein catabolic process	2.83e-06	7.95e-05
ENSG00000265702_ENST00000582564_trans1	GO:0043933	protein-containing complex subunit organization	2.89e-06	8.12e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051493	regulation of cytoskeleton organization	3.05e-06	8.52e-05
ENSG00000265702_ENST00000582564_trans1	GO:0055080	cation homeostasis	3.37e-06	9.41e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007507	heart development	3.42e-06	9.54e-05
ENSG00000265702_ENST00000582564_trans1	GO:0048705	skeletal system morphogenesis	3.47e-06	9.67e-05
ENSG00000265702_ENST00000582564_trans1	GO:0051896	regulation of protein kinase B signaling	3.49e-06	9.71e-05
ENSG00000265702_ENST00000582564_trans1	GO:0007599	hemostasis	3.52e-06	9.78e-05
ENSG00000265702_ENST00000582564_trans1	GO:0050817	coagulation	3.62e-06	1.00e-04
ENSG00000265702_ENST00000582564_trans1	GO:0072507	divalent inorganic cation homeostasis	3.67e-06	1.02e-04
ENSG00000265702_ENST00000582564_trans1	GO:0035690	cellular response to drug	3.82e-06	1.05e-04
ENSG00000265702_ENST00000582564_trans1	GO:0035194	posttranscriptional gene silencing by RNA	4.03e-06	1.11e-04
ENSG00000265702_ENST00000582564_trans1	GO:0071356	cellular response to tumor necrosis factor	4.08e-06	1.12e-04
ENSG00000265702_ENST00000582564_trans1	GO:0033365	protein localization to organelle	4.12e-06	1.13e-04
ENSG00000265702_ENST00000582564_trans1	GO:0030216	keratinocyte differentiation	4.25e-06	1.17e-04
ENSG00000265702_ENST00000582564_trans1	GO:0044089	positive regulation of cellular component biogenesis	4.29e-06	1.17e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903706	regulation of hemopoiesis	4.30e-06	1.18e-04
ENSG00000265702_ENST00000582564_trans1	GO:0055114	oxidation-reduction process	4.73e-06	1.29e-04
ENSG00000265702_ENST00000582564_trans1	GO:0016042	lipid catabolic process	5.09e-06	1.39e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009615	response to virus	5.15e-06	1.40e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007596	blood coagulation	5.21e-06	1.42e-04
ENSG00000265702_ENST00000582564_trans1	GO:0046486	glycerolipid metabolic process	5.37e-06	1.46e-04
ENSG00000265702_ENST00000582564_trans1	GO:0036293	response to decreased oxygen levels	5.46e-06	1.48e-04
ENSG00000265702_ENST00000582564_trans1	GO:0018212	peptidyl-tyrosine modification	5.48e-06	1.48e-04
ENSG00000265702_ENST00000582564_trans1	GO:0046677	response to antibiotic	5.50e-06	1.48e-04
ENSG00000265702_ENST00000582564_trans1	GO:0001558	regulation of cell growth	5.65e-06	1.51e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006631	fatty acid metabolic process	5.65e-06	1.51e-04
ENSG00000265702_ENST00000582564_trans1	GO:0034329	cell junction assembly	5.65e-06	1.51e-04
ENSG00000265702_ENST00000582564_trans1	GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	5.65e-06	1.51e-04
ENSG00000265702_ENST00000582564_trans1	GO:0000122	negative regulation of transcription by RNA polymerase II	5.74e-06	1.54e-04
ENSG00000265702_ENST00000582564_trans1	GO:0048285	organelle fission	5.95e-06	1.59e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051640	organelle localization	6.00e-06	1.60e-04
ENSG00000265702_ENST00000582564_trans1	GO:0055074	calcium ion homeostasis	6.26e-06	1.67e-04
ENSG00000265702_ENST00000582564_trans1	GO:0010632	regulation of epithelial cell migration	6.44e-06	1.71e-04
ENSG00000265702_ENST00000582564_trans1	GO:0045026	plasma membrane fusion	6.77e-06	1.79e-04
ENSG00000265702_ENST00000582564_trans1	GO:0019932	second-messenger-mediated signaling	6.93e-06	1.84e-04
ENSG00000265702_ENST00000582564_trans1	GO:0048568	embryonic organ development	6.98e-06	1.85e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007568	aging	7.35e-06	1.94e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903829	positive regulation of cellular protein localization	7.38e-06	1.94e-04
ENSG00000265702_ENST00000582564_trans1	GO:1990778	protein localization to cell periphery	7.38e-06	1.94e-04
ENSG00000265702_ENST00000582564_trans1	GO:0010594	regulation of endothelial cell migration	7.69e-06	2.02e-04
ENSG00000265702_ENST00000582564_trans1	GO:0002237	response to molecule of bacterial origin	7.79e-06	2.04e-04
ENSG00000265702_ENST00000582564_trans1	GO:0050867	positive regulation of cell activation	7.85e-06	2.06e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051480	regulation of cytosolic calcium ion concentration	8.05e-06	2.10e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009636	response to toxic substance	8.09e-06	2.11e-04
ENSG00000265702_ENST00000582564_trans1	GO:0000302	response to reactive oxygen species	8.29e-06	2.16e-04
ENSG00000265702_ENST00000582564_trans1	GO:1904018	positive regulation of vasculature development	8.29e-06	2.16e-04
ENSG00000265702_ENST00000582564_trans1	GO:0018108	peptidyl-tyrosine phosphorylation	8.33e-06	2.16e-04
ENSG00000265702_ENST00000582564_trans1	GO:0031331	positive regulation of cellular catabolic process	8.33e-06	2.16e-04
ENSG00000265702_ENST00000582564_trans1	GO:0045089	positive regulation of innate immune response	8.33e-06	2.16e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006874	cellular calcium ion homeostasis	8.41e-06	2.17e-04
ENSG00000265702_ENST00000582564_trans1	GO:0023061	signal release	8.53e-06	2.20e-04
ENSG00000265702_ENST00000582564_trans1	GO:0072593	reactive oxygen species metabolic process	8.71e-06	2.24e-04
ENSG00000265702_ENST00000582564_trans1	GO:0030100	regulation of endocytosis	9.13e-06	2.35e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009896	positive regulation of catabolic process	9.89e-06	2.54e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903507	negative regulation of nucleic acid-templated transcription	1.01e-05	2.59e-04
ENSG00000265702_ENST00000582564_trans1	GO:1902679	negative regulation of RNA biosynthetic process	1.01e-05	2.59e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009306	protein secretion	1.01e-05	2.59e-04
ENSG00000265702_ENST00000582564_trans1	GO:0042391	regulation of membrane potential	1.02e-05	2.59e-04
ENSG00000265702_ENST00000582564_trans1	GO:0072503	cellular divalent inorganic cation homeostasis	1.02e-05	2.61e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006650	glycerophospholipid metabolic process	1.06e-05	2.70e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006898	receptor-mediated endocytosis	1.06e-05	2.70e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903037	regulation of leukocyte cell-cell adhesion	1.06e-05	2.70e-04
ENSG00000265702_ENST00000582564_trans1	GO:0070482	response to oxygen levels	1.07e-05	2.72e-04
ENSG00000265702_ENST00000582564_trans1	GO:1901653	cellular response to peptide	1.09e-05	2.77e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051253	negative regulation of RNA metabolic process	1.10e-05	2.78e-04
ENSG00000265702_ENST00000582564_trans1	GO:0061564	axon development	1.10e-05	2.78e-04
ENSG00000265702_ENST00000582564_trans1	GO:0032103	positive regulation of response to external stimulus	1.11e-05	2.80e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009913	epidermal cell differentiation	1.11e-05	2.80e-04
ENSG00000265702_ENST00000582564_trans1	GO:0002791	regulation of peptide secretion	1.12e-05	2.81e-04
ENSG00000265702_ENST00000582564_trans1	GO:0001666	response to hypoxia	1.13e-05	2.84e-04
ENSG00000265702_ENST00000582564_trans1	GO:0060348	bone development	1.14e-05	2.86e-04
ENSG00000265702_ENST00000582564_trans1	GO:0070997	neuron death	1.16e-05	2.90e-04
ENSG00000265702_ENST00000582564_trans1	GO:0022613	ribonucleoprotein complex biogenesis	1.17e-05	2.92e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903039	positive regulation of leukocyte cell-cell adhesion	1.25e-05	3.11e-04
ENSG00000265702_ENST00000582564_trans1	GO:0072659	protein localization to plasma membrane	1.28e-05	3.17e-04
ENSG00000265702_ENST00000582564_trans1	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	1.28e-05	3.17e-04
ENSG00000265702_ENST00000582564_trans1	GO:0045927	positive regulation of growth	1.35e-05	3.35e-04
ENSG00000265702_ENST00000582564_trans1	GO:0018193	peptidyl-amino acid modification	1.40e-05	3.47e-04
ENSG00000265702_ENST00000582564_trans1	GO:0044265	cellular macromolecule catabolic process	1.44e-05	3.56e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007017	microtubule-based process	1.53e-05	3.77e-04
ENSG00000265702_ENST00000582564_trans1	GO:0002696	positive regulation of leukocyte activation	1.59e-05	3.91e-04
ENSG00000265702_ENST00000582564_trans1	GO:0046394	carboxylic acid biosynthetic process	1.62e-05	3.99e-04
ENSG00000265702_ENST00000582564_trans1	GO:0016053	organic acid biosynthetic process	1.63e-05	4.00e-04
ENSG00000265702_ENST00000582564_trans1	GO:0036158	outer dynein arm assembly	1.64e-05	4.03e-04
ENSG00000265702_ENST00000582564_trans1	GO:0022411	cellular component disassembly	1.65e-05	4.03e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051051	negative regulation of transport	1.68e-05	4.10e-04
ENSG00000265702_ENST00000582564_trans1	GO:2000146	negative regulation of cell motility	1.68e-05	4.10e-04
ENSG00000265702_ENST00000582564_trans1	GO:0010810	regulation of cell-substrate adhesion	1.70e-05	4.14e-04
ENSG00000265702_ENST00000582564_trans1	GO:0090276	regulation of peptide hormone secretion	1.70e-05	4.14e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009259	ribonucleotide metabolic process	1.71e-05	4.16e-04
ENSG00000265702_ENST00000582564_trans1	GO:0034762	regulation of transmembrane transport	1.75e-05	4.25e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007611	learning or memory	1.86e-05	4.51e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006753	nucleoside phosphate metabolic process	1.91e-05	4.61e-04
ENSG00000265702_ENST00000582564_trans1	GO:0065003	protein-containing complex assembly	1.95e-05	4.71e-04
ENSG00000265702_ENST00000582564_trans1	GO:0034472	snRNA 3'-end processing	1.96e-05	4.74e-04
ENSG00000265702_ENST00000582564_trans1	GO:0030099	myeloid cell differentiation	1.99e-05	4.79e-04
ENSG00000265702_ENST00000582564_trans1	GO:0071900	regulation of protein serine/threonine kinase activity	2.10e-05	5.04e-04
ENSG00000265702_ENST00000582564_trans1	GO:0032102	negative regulation of response to external stimulus	2.13e-05	5.11e-04
ENSG00000265702_ENST00000582564_trans1	GO:0050890	cognition	2.21e-05	5.29e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009150	purine ribonucleotide metabolic process	2.24e-05	5.37e-04
ENSG00000265702_ENST00000582564_trans1	GO:1901615	organic hydroxy compound metabolic process	2.26e-05	5.39e-04
ENSG00000265702_ENST00000582564_trans1	GO:0002697	regulation of immune effector process	2.26e-05	5.40e-04
ENSG00000265702_ENST00000582564_trans1	GO:0042063	gliogenesis	2.29e-05	5.45e-04
ENSG00000265702_ENST00000582564_trans1	GO:0032496	response to lipopolysaccharide	2.29e-05	5.46e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006812	cation transport	2.37e-05	5.63e-04
ENSG00000265702_ENST00000582564_trans1	GO:0010721	negative regulation of cell development	2.39e-05	5.66e-04
ENSG00000265702_ENST00000582564_trans1	GO:0019693	ribose phosphate metabolic process	2.45e-05	5.80e-04
ENSG00000265702_ENST00000582564_trans1	GO:0009117	nucleotide metabolic process	2.53e-05	5.98e-04
ENSG00000265702_ENST00000582564_trans1	GO:0031099	regeneration	2.53e-05	5.98e-04
ENSG00000265702_ENST00000582564_trans1	GO:0050870	positive regulation of T cell activation	2.54e-05	5.99e-04
ENSG00000265702_ENST00000582564_trans1	GO:0046700	heterocycle catabolic process	2.55e-05	6.00e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006873	cellular ion homeostasis	2.55e-05	6.00e-04
ENSG00000265702_ENST00000582564_trans1	GO:0044270	cellular nitrogen compound catabolic process	2.56e-05	6.01e-04
ENSG00000265702_ENST00000582564_trans1	GO:0050679	positive regulation of epithelial cell proliferation	2.63e-05	6.17e-04
ENSG00000265702_ENST00000582564_trans1	GO:0090257	regulation of muscle system process	2.73e-05	6.40e-04
ENSG00000265702_ENST00000582564_trans1	GO:0044242	cellular lipid catabolic process	2.75e-05	6.43e-04
ENSG00000265702_ENST00000582564_trans1	GO:0071229	cellular response to acid chemical	2.75e-05	6.43e-04
ENSG00000265702_ENST00000582564_trans1	GO:0030072	peptide hormone secretion	2.76e-05	6.43e-04
ENSG00000265702_ENST00000582564_trans1	GO:0050708	regulation of protein secretion	2.84e-05	6.61e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007141	male meiosis I	3.00e-05	6.97e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006790	sulfur compound metabolic process	3.00e-05	6.97e-04
ENSG00000265702_ENST00000582564_trans1	GO:0030111	regulation of Wnt signaling pathway	3.00e-05	6.97e-04
ENSG00000265702_ENST00000582564_trans1	GO:1902903	regulation of supramolecular fiber organization	3.03e-05	7.02e-04
ENSG00000265702_ENST00000582564_trans1	GO:0032386	regulation of intracellular transport	3.13e-05	7.21e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051047	positive regulation of secretion	3.13e-05	7.21e-04
ENSG00000265702_ENST00000582564_trans1	GO:0060249	anatomical structure homeostasis	3.13e-05	7.21e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007162	negative regulation of cell adhesion	3.18e-05	7.32e-04
ENSG00000265702_ENST00000582564_trans1	GO:1901361	organic cyclic compound catabolic process	3.21e-05	7.39e-04
ENSG00000265702_ENST00000582564_trans1	GO:0032147	activation of protein kinase activity	3.22e-05	7.40e-04
ENSG00000265702_ENST00000582564_trans1	GO:0071902	positive regulation of protein serine/threonine kinase activity	3.26e-05	7.47e-04
ENSG00000265702_ENST00000582564_trans1	GO:0019439	aromatic compound catabolic process	3.27e-05	7.48e-04
ENSG00000265702_ENST00000582564_trans1	GO:0060326	cell chemotaxis	3.28e-05	7.48e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903522	regulation of blood circulation	3.28e-05	7.48e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006875	cellular metal ion homeostasis	3.36e-05	7.65e-04
ENSG00000265702_ENST00000582564_trans1	GO:0044772	mitotic cell cycle phase transition	3.38e-05	7.69e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006508	proteolysis	3.41e-05	7.76e-04
ENSG00000265702_ENST00000582564_trans1	GO:0060070	canonical Wnt signaling pathway	3.44e-05	7.82e-04
ENSG00000265702_ENST00000582564_trans1	GO:0098660	inorganic ion transmembrane transport	3.47e-05	7.86e-04
ENSG00000265702_ENST00000582564_trans1	GO:1904951	positive regulation of establishment of protein localization	3.54e-05	8.01e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007506	gonadal mesoderm development	3.78e-05	8.50e-04
ENSG00000265702_ENST00000582564_trans1	GO:0031032	actomyosin structure organization	3.77e-05	8.50e-04
ENSG00000265702_ENST00000582564_trans1	GO:0060631	regulation of meiosis I	3.78e-05	8.50e-04
ENSG00000265702_ENST00000582564_trans1	GO:0072376	protein activation cascade	3.77e-05	8.50e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007565	female pregnancy	3.79e-05	8.51e-04
ENSG00000265702_ENST00000582564_trans1	GO:0032970	regulation of actin filament-based process	3.82e-05	8.58e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006575	cellular modified amino acid metabolic process	3.88e-05	8.69e-04
ENSG00000265702_ENST00000582564_trans1	GO:0035092	sperm chromatin condensation	3.93e-05	8.81e-04
ENSG00000265702_ENST00000582564_trans1	GO:0042593	glucose homeostasis	3.97e-05	8.86e-04
ENSG00000265702_ENST00000582564_trans1	GO:0071216	cellular response to biotic stimulus	3.97e-05	8.86e-04
ENSG00000265702_ENST00000582564_trans1	GO:0033500	carbohydrate homeostasis	3.98e-05	8.87e-04
ENSG00000265702_ENST00000582564_trans1	GO:0045017	glycerolipid biosynthetic process	3.98e-05	8.87e-04
ENSG00000265702_ENST00000582564_trans1	GO:0016358	dendrite development	4.01e-05	8.92e-04
ENSG00000265702_ENST00000582564_trans1	GO:0045766	positive regulation of angiogenesis	4.04e-05	8.96e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051701	interaction with host	4.04e-05	8.96e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006486	protein glycosylation	4.06e-05	8.97e-04
ENSG00000265702_ENST00000582564_trans1	GO:0043413	macromolecule glycosylation	4.06e-05	8.97e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051726	regulation of cell cycle	4.10e-05	9.06e-04
ENSG00000265702_ENST00000582564_trans1	GO:1903362	regulation of cellular protein catabolic process	4.12e-05	9.08e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006066	alcohol metabolic process	4.27e-05	9.39e-04
ENSG00000265702_ENST00000582564_trans1	GO:0006520	cellular amino acid metabolic process	4.27e-05	9.39e-04
ENSG00000265702_ENST00000582564_trans1	GO:0045862	positive regulation of proteolysis	4.30e-05	9.45e-04
ENSG00000265702_ENST00000582564_trans1	GO:0007423	sensory organ development	4.44e-05	9.75e-04
ENSG00000265702_ENST00000582564_trans1	GO:0030003	cellular cation homeostasis	4.52e-05	9.90e-04
ENSG00000265702_ENST00000582564_trans1	GO:0051348	negative regulation of transferase activity	4.58e-05	1.00e-03
ENSG00000265702_ENST00000582564_trans1	GO:0050863	regulation of T cell activation	4.60e-05	1.00e-03
ENSG00000265702_ENST00000582564_trans1	GO:0010976	positive regulation of neuron projection development	4.64e-05	1.01e-03
ENSG00000265702_ENST00000582564_trans1	GO:0032409	regulation of transporter activity	4.64e-05	1.01e-03
ENSG00000265702_ENST00000582564_trans1	GO:0009914	hormone transport	4.67e-05	1.02e-03
ENSG00000265702_ENST00000582564_trans1	GO:0003015	heart process	4.77e-05	1.04e-03
ENSG00000265702_ENST00000582564_trans1	GO:0007204	positive regulation of cytosolic calcium ion concentration	4.79e-05	1.04e-03
ENSG00000265702_ENST00000582564_trans1	GO:0002758	innate immune response-activating signal transduction	4.85e-05	1.05e-03
ENSG00000265702_ENST00000582564_trans1	GO:0031346	positive regulation of cell projection organization	5.17e-05	1.12e-03
ENSG00000265702_ENST00000582564_trans1	GO:0034765	regulation of ion transmembrane transport	5.30e-05	1.15e-03
ENSG00000265702_ENST00000582564_trans1	GO:0001935	endothelial cell proliferation	5.62e-05	1.21e-03
ENSG00000265702_ENST00000582564_trans1	GO:0006399	tRNA metabolic process	5.60e-05	1.21e-03
ENSG00000265702_ENST00000582564_trans1	GO:0019080	viral gene expression	5.62e-05	1.21e-03
ENSG00000265702_ENST00000582564_trans1	GO:1905475	regulation of protein localization to membrane	5.60e-05	1.21e-03
ENSG00000265702_ENST00000582564_trans1	GO:0090066	regulation of anatomical structure size	5.63e-05	1.21e-03
ENSG00000265702_ENST00000582564_trans1	GO:1901343	negative regulation of vasculature development	5.65e-05	1.21e-03
ENSG00000265702_ENST00000582564_trans1	GO:0006612	protein targeting to membrane	5.72e-05	1.22e-03
ENSG00000265702_ENST00000582564_trans1	GO:0046578	regulation of Ras protein signal transduction	5.79e-05	1.24e-03
ENSG00000265702_ENST00000582564_trans1	GO:0002221	pattern recognition receptor signaling pathway	5.81e-05	1.24e-03
ENSG00000265702_ENST00000582564_trans1	GO:0001763	morphogenesis of a branching structure	6.08e-05	1.30e-03
ENSG00000265702_ENST00000582564_trans1	GO:0034341	response to interferon-gamma	6.08e-05	1.30e-03
ENSG00000265702_ENST00000582564_trans1	GO:0006959	humoral immune response	6.11e-05	1.30e-03
ENSG00000265702_ENST00000582564_trans1	GO:0051445	regulation of meiotic cell cycle	6.23e-05	1.32e-03
ENSG00000265702_ENST00000582564_trans1	GO:0042113	B cell activation	6.52e-05	1.38e-03
ENSG00000265702_ENST00000582564_trans1	GO:0007411	axon guidance	6.61e-05	1.40e-03
ENSG00000265702_ENST00000582564_trans1	GO:0031647	regulation of protein stability	6.61e-05	1.40e-03
ENSG00000265702_ENST00000582564_trans1	GO:0046879	hormone secretion	6.61e-05	1.40e-03
ENSG00000265702_ENST00000582564_trans1	GO:0060047	heart contraction	6.66e-05	1.41e-03
ENSG00000265702_ENST00000582564_trans1	GO:0015980	energy derivation by oxidation of organic compounds	6.73e-05	1.42e-03
ENSG00000265702_ENST00000582564_trans1	GO:0097485	neuron projection guidance	6.73e-05	1.42e-03
ENSG00000265702_ENST00000582564_trans1	GO:1901214	regulation of neuron death	6.89e-05	1.45e-03
ENSG00000265702_ENST00000582564_trans1	GO:0010498	proteasomal protein catabolic process	7.24e-05	1.52e-03
ENSG00000265702_ENST00000582564_trans1	GO:0007409	axonogenesis	7.32e-05	1.53e-03
ENSG00000265702_ENST00000582564_trans1	GO:0016180	snRNA processing	7.45e-05	1.56e-03
ENSG00000265702_ENST00000582564_trans1	GO:0043254	regulation of protein-containing complex assembly	7.54e-05	1.58e-03
